회차,순번,당첨등수,당첨유형,당첨유형코드,판매점명,판매점ID,전화번호,운영코드,시도,시군구,상세주소,전체주소,위도,경도,로또645판매,연금복권판매,스피또1000판매,스피또2000판매,신규연금복권판매
267,5,2,,N,상호,11100968,02-2634-0995,1,서울,영등포구,당산동6가,서울 영등포구 당산동6가  337-19,37.534656,126.90087,Y,N,Y,Y,Y
267,6,2,,N,GS25(문래한신),21100501,02-2634-5321,3,서울,영등포구,양평동1가,서울 영등포구 양평동1가  14-1,37.521625,126.888093,N,Y,Y,Y,N
267,7,2,,N,어머화장품,11110503,02-420-1506,1,서울,송파구,석촌동,서울 송파구 석촌동  261-17,37.502046,127.104049,Y,N,Y,Y,Y
267,8,2,,N,뉴서울슈퍼,11110306,02-365-1423,1,서울,서대문구,미근동,서울 서대문구 미근동  319,37.561909,126.96825,Y,N,Y,Y,Y
267,9,2,,N,삼성게임프라자,11101551,02-312-3764,3,서울,서대문구,북아현동,서울 서대문구 북아현동  142-2,37.560615,126.956369,N,Y,Y,N,N
267,10,2,,N,로또복권판매점,11110643,02-715-1490,3,서울,마포구,신수동,서울 마포구 신수동  88-9,37.54966,126.937522,Y,N,N,N,N
267,11,2,,N,복권천국방,11100199,02-337-3259,1,서울,마포구,합정동,서울 마포구 합정동  385-1  1층3호,37.554236,126.9124,Y,N,Y,Y,Y
267,12,2,,N,학림서점,11101560,02-815-5482,1,서울,동작구,본동,서울 동작구 본동  400번지,37.51214,126.94619,Y,N,Y,Y,Y
267,13,2,,N,윤재복권,11110271,,1,서울,노원구,월계동,서울 노원구 월계동  47-39,37.631171,127.05863,Y,N,Y,Y,Y
267,14,2,,N,신림용꿈돼지꿈,11100097,02-853-2763,1,서울,관악구,신림동,서울 관악구 신림동  527-9,37.479667,126.95747,Y,Y,Y,Y,Y
267,15,2,,N,훼미리마트(남천점),22600093,051-624-4570,3,부산,수영구,남천동,부산 수영구 남천동  296-4,35.13847,129.107864,N,N,Y,Y,Y
267,16,2,,N,훼미리마트(민락해변),22600125,051-751-3523,3,부산,수영구,민락동,부산 수영구 민락동  176-14,35.155936,129.123581,N,Y,Y,Y,N
267,17,2,,N,토큰박스(아카데미),12700202,,1,대구,중구,남일동,대구 중구 남일동  112-1 승차권박스(중앙시네마건너편),35.867778,128.593914,Y,Y,Y,Y,Y
267,18,2,,N,아스타,12900036,062-384-1471,1,광주,서구,쌍촌동,광주 서구 쌍촌동  964-21,35.151363,126.86221,Y,Y,Y,Y,Y
267,20,2,,N,파란만장복권방,14110332,031-224-1696,3,경기,화성시,태안읍,경기 화성시 태안읍 진안리 진안리 878-9  101,37.21241,127.038823,Y,N,N,N,N
267,21,2,,N,행운복권방,14190163,031-544-2517,1,경기,포천시,소흘읍,경기 포천시 소흘읍  송우리    127-6,37.828831,127.14752,Y,N,Y,Y,Y
267,22,2,,N,행운로또복권,14110071,031-224-0645,3,경기,수원시,팔달구,경기 수원시 팔달구 인계동 인계동 907-3,37.269785,127.020783,N,Y,Y,Y,Y
267,23,2,,N,대박복권,14110406,070-8809-2777,1,경기,수원시,영통구,경기 수원시 영통구 매탄동 매탄동 101-44  1층,37.268282,127.04699,Y,Y,Y,Y,Y
267,24,2,,N,예스24로또,14110210,031-511-6307,1,경기,남양주시,평내동,경기 남양주시 평내동  578-1 다모아프라자 106,37.645951,127.23442,Y,N,Y,Y,Y
267,25,2,,N,훼미리마트(단계공원),24200003,033-735-4832,3,강원,원주시,단계동,강원 원주시 단계동  853,37.345884,127.930487,N,N,Y,Y,Y
267,26,2,,N,터미널잡화,14300093,043-232-6858,1,충북,청주시,흥덕구,충북 청주시 흥덕구 가경동 가경동 1449-206 터미널,36.625857,127.43282,Y,N,Y,Y,Y
267,28,2,,N,알리바이부영점,14610044,061-284-7141,3,전남,목포시,옥암동,전남 목포시 옥암동  1007-5,34.80456,126.431801,N,Y,Y,Y,N
267,30,2,,N,로또성주점,14710079,054-931-1145,3,경북,성주군,성주읍,경북 성주군 성주읍 경산리 경산리 663번지,35.918104,128.284805,Y,N,N,N,N
267,31,2,,N,로또복권대박,14710076,054-531-9559,1,경북,상주시,냉림동,경북 상주시 냉림동  353-4,36.420964,128.15924,Y,N,N,N,N
268,2,1,수동,M,행운복권방,11100167,02-386-6867,1,서울,은평구,불광2동,서울 은평구 불광2동  320-1 상가 102호,37.619809,126.92333,Y,Y,Y,Y,Y
268,10,1,수동,M,자양사거리 가로매점,11101241,02-458-6317,1,서울,광진구,자양1동,서울 광진구 자양1동  219-2,37.535856,127.08328,Y,Y,Y,Y,Y
268,32,1,자동,Q,공단휴게실,14300052,043-263-2436,3,충북,청주시,흥덕구,충북 청주시 흥덕구 복대동 100-15번지,36.637927,127.442409,Y,N,N,N,N
268,37,1,수동,M,사랑의 꽃집,14710158,054-632-4323,3,경북,영주시,하망동,경북 영주시 하망동  247-9,36.830172,128.634393,Y,N,N,N,N
268,38,1,수동,M,영덕로또복권,14710022,054-734-1991,1,경북,영덕군,영덕읍,경북 영덕군 영덕읍 덕곡리 덕곡리 312-1,36.413038,129.37065,Y,N,Y,Y,Y
268,39,1,수동,M,일공공일 안경콘택트,14700002,054-475-1001,1,경북,구미시,원평동,경북 구미시 원평동  109-20,36.130331,128.32826,Y,N,Y,Y,Y
268,40,1,수동,M,GS25(창원서광),24800062,055-283-3414,3,경남,창원시,중앙동,경남 창원시 중앙동  1004 서광오피스텔,35.220139,128.675926,Y,N,N,N,N
268,1,2,,N,프라자호텔뒤가판점,11100907,02-776-2995,1,서울,중구,소공동,서울 중구 소공동  112-4,37.566181,126.98415,Y,N,Y,Y,Y
268,3,2,,N,삼우식품,11100389,02-2677-2322,3,서울,영등포구,영등포동7가,서울 영등포구 영등포동7가  41번지,37.523089,126.905434,Y,N,N,N,N
268,4,2,,N,롯데가판점,11110649,02-2203-9949,3,서울,송파구,잠실동,서울 송파구 잠실동  40-1 롯데백화점옆가판점,37.511235,127.098027,Y,N,N,N,N
268,5,2,,N,가로판매점,11101649,02-407-2373,3,서울,송파구,가락동,서울 송파구 가락동  96-15 가락시장건너편 가판점,37.494625,127.11754,Y,N,N,N,N
268,6,2,,N,버스충전소,11100985,02-3476-0469,1,서울,서초구,잠원동,서울 서초구 잠원동  69-1 반포쇼핑 3동 정문앞,37.506115,127.003673,Y,N,Y,Y,Y
268,7,2,,N,복권만화,11100111,02-586-0820,1,서울,서초구,서초3동,서울 서초구 서초3동  1579-9,37.488378,127.014098,Y,N,Y,Y,Y
268,8,2,,N,영아식품,11190173,02-2249-8162,1,서울,동대문구,전농동,서울 동대문구 전농동  295-143,37.5765,127.05752,Y,N,Y,Y,Y
268,9,2,,N,가판점,11100937,02-973-8951,1,서울,노원구,중계2동,서울 노원구 중계2동  535-1구민회관앞,37.639147,127.06661,Y,Y,Y,Y,Y
268,11,2,,N,화인서비스,11101699,02-461-4545,3,서울,광진구,중곡동,서울 광진구 중곡동  172-52,37.566538,127.081954,Y,N,N,N,N
268,12,2,,N,복권나라,11100250,02-882-5077,1,서울,관악구,봉천본동,서울 관악구 봉천본동  941-18,37.486017,126.93984,Y,Y,Y,Y,Y
268,13,2,,N,디오니스,11110555,02-988-2668,3,서울,강북구,미아동,서울 강북구 미아동  1339-1 세븐데이즈,37.613282,127.030849,N,N,Y,Y,Y
268,14,2,,N,-,12600256,051-804-1641,3,부산,부산진구,부전동,부산 부산진구 부전동  573-1복권판매대제4번,35.158164,129.059874,N,Y,Y,Y,Y
268,15,2,,N,대박챤스복권방,12600085,051-528-7482,1,부산,금정구,서2동,부산 금정구 서2동  302-643,35.215602,129.10081,Y,N,Y,Y,Y
268,16,2,,N,칠곡스포츠,12700335,053-326-7665,1,대구,북구,태전동,대구 북구 태전동  1033-5,35.923584,128.54673,Y,Y,Y,Y,Y
268,17,2,,N,행운마트,12800131,032-429-3278,1,인천,부평구,십정동,인천 부평구 십정동  355-18,37.471799,126.69536,Y,N,Y,Y,Y
268,18,2,,N,복권천국,12890031,032-519-8133,1,인천,부평구,삼산동,인천 부평구 삼산동  254-4 102,37.517757,126.73388,Y,N,Y,Y,Y
268,19,2,,N,제일마트,12890052,032-441-9991,1,인천,남동구,고잔동,인천 남동구 고잔동  269-5,37.398437,126.72625,Y,N,Y,Y,Y
268,20,2,,N,미니스톱운암점,12910072,062-515-6341,3,광주,북구,운암동,광주 북구 운암동  434-60,35.170236,126.871625,N,N,Y,Y,Y
268,21,2,,N,복권천하문화점,13000037,,1,대전,중구,문화동,대전 중구 문화동  466-6번지,36.309675,127.40273,Y,N,Y,Y,Y
268,22,2,,N,오렌지24시마트,13190011,052-289-6369,1,울산,북구,연암동,울산 북구 연암동  403-5,35.558081,129.35806,Y,Y,Y,Y,Y
268,23,2,,N,천하명당복권방,14190038,070-4208-8132,3,경기,화성시,남양동,경기 화성시 남양동  1267-5,37.209915,126.818284,N,Y,Y,Y,N
268,24,2,,N,율암25시 편의점,14190240,031-354-2626,1,경기,화성시,팔탄면,경기 화성시 팔탄면 율암리 율암리 481-2 율암빌딩 2차,37.166654,126.88149,Y,Y,Y,Y,Y
268,25,2,,N,행운복권마트,14190236,031-535-9664,3,경기,포천시,신읍동,경기 포천시 신읍동  58-16,37.894908,127.201124,N,Y,Y,Y,Y
268,26,2,,N,복권나라,14100174,031-774-8920,1,경기,양평군,양평읍,경기 양평군 양평읍 양근리 양근리 414-1,37.489612,127.49022,Y,Y,Y,Y,Y
268,27,2,,N,복복권,14110614,031-771-2717,3,경기,양평군,양평읍,경기 양평군 양평읍 양근리 양근리 350,37.489592,127.491072,Y,N,N,N,N
268,28,2,,N,복권식품,14190120,031-492-2939,3,경기,안산시,단원구,경기 안산시 단원구 원곡동 원곡동 775-2,37.331558,126.796803,N,N,Y,Y,N
268,29,2,,N,로또복권,14110238,031-269-7858,3,경기,수원시,장안구,경기 수원시 장안구 천천동 천천동 502-4,37.300149,126.979734,Y,N,N,N,N
268,30,2,,N,21세기복권나라,14190082,031-745-1286,1,경기,성남시,중원구,경기 성남시 중원구 상대원동 상대원동 5430-7,37.439983,127.15965,Y,Y,Y,Y,Y
268,31,2,,N,황제슈퍼,14200064,033-642-8308,3,강원,강릉시,교동,강원 강릉시 교동  162-117,37.75822,128.894022,Y,N,N,N,N
268,33,2,,N,로또복권장항점,14410003,041-956-7710,3,충남,서천군,장항읍,충남 서천군 장항읍  창선리   632-2,36.0262,126.699897,N,Y,Y,N,Y
268,34,2,,N,천하제일 복권 연무,14490006,041-742-8645,3,충남,논산시,연무읍,충남 논산시 연무읍 안심리 안심리 1126-36,36.135473,127.100082,Y,N,N,N,N
268,35,2,,N,모현로또방,14500142,063-853-0047,1,전북,익산시,모현동1가,전북 익산시 모현동1가  297-42,35.946841,126.94358,Y,N,Y,Y,Y
268,36,2,,N,팡팡로또복권대리점,14510022,063-625-2122,1,전북,남원시,도통동,전북 남원시 도통동  107-10,35.417075,127.38492,Y,N,Y,Y,Y
268,41,2,,N,GS25(양산신평),24800024,055-372-4466,3,경남,양산시,하북면,경남 양산시 하북면 순지리 순지리 691,35.491064,129.086575,N,N,Y,Y,Y
268,42,2,,N,-,14810062,,1,경남,김해시,외동,경남 김해시 외동  1262-4중앙상가111,35.190318,128.80217,Y,N,Y,Y,Y
269,1,1,자동,Q,서울수퍼,11100559,02-438-8412,1,서울,중랑구,중화동,서울 중랑구 중화동  305-17,37.602704,127.07898,Y,Y,Y,Y,Y
269,5,1,자동,Q,가판,11101711,02-702-1737,3,서울,마포구,도화2동,서울 마포구 도화2동  169 고려2 앞가판,37.540684,126.948335,N,N,Y,Y,Y
269,7,1,자동,Q,스파,11100773,02-951-6465,1,서울,노원구,상계동,서울 노원구 상계동  666 주공 10단지 종합상가 111,37.661671,127.05789,Y,Y,Y,Y,Y
269,8,1,자동,Q,제일통신,11101368,02-931-7117,3,서울,노원구,중계동,서울 노원구 중계동  591 대호프라자 1층106,37.659832,127.073277,Y,N,N,N,N
269,9,1,자동,Q,버스카드판매대,11101180,02-888-9905,1,서울,관악구,신림6동,서울 관악구 신림6동  1513 버스카드충전소,37.47187,126.93328,Y,Y,Y,Y,Y
269,2,2,,N,훼미리마트(신당대성),21100431,02-2253-4772,3,서울,중구,신당동,서울 중구 신당동  102-2 대승빌딩1층,37.563854,127.01644,,,,,
269,3,2,,N,통일기금닷컴,11110140,02-3676-3060,3,서울,종로구,종로6가,서울 종로구 종로6가  251-1,37.571371,127.006495,N,Y,Y,Y,N
269,4,2,,N,말죽거리로또,11110320,,3,서울,서초구,양재동,서울 서초구 양재동  11-26,37.485024,126.983669,N,Y,Y,Y,N
269,6,2,,N,공덕알파,11190177,02-324-3224,1,서울,마포구,공덕동,서울 마포구 공덕동  423 5호선 공덕역6호,37.54739,126.92976,Y,N,Y,Y,Y
269,10,2,,N,정우로또,11110201,02-474-8959,3,서울,강동구,길동,서울 강동구 길동  390-20,37.53676,127.141032,N,N,N,N,N
269,11,2,,N,노다지복권방,11190024,02-482-0539,1,서울,강동구,성내동,서울 강동구 성내동  383-20 1층,37.533268,127.13263,Y,N,N,Y,Y
269,12,2,,N,버스카드충전소,11101086,02-563-9955,1,서울,강남구,삼성동,서울 강남구 삼성동  170 강남경찰서앞,37.51015,127.06605,Y,N,Y,Y,Y
269,13,2,,N,왕신편의점,12600213,051-231-7515,3,부산,서구,토성동4가,부산 서구 토성동4가  28-6,35.09677,129.023113,Y,N,N,N,N
269,14,2,,N,복권왕국,12790044,053-326-6450,3,대구,북구,태전동,대구 북구 태전동  943-10,35.951637,128.553752,Y,N,N,N,N
269,15,2,,N,천하복권방,12810077,032-764-1600,1,인천,중구,관동3가,인천 중구 관동3가  2-4,37.470814,126.6244,Y,N,Y,Y,Y
269,16,2,,N,천하제일복권명당,13000055,042-273-8880,1,대전,동구,용운동,대전 동구 용운동  304-1번지,36.326732,127.46149,Y,Y,N,Y,Y
269,17,2,,N,아트 플라워,14100146,,1,경기,용인시,처인구,경기 용인시 처인구 김량장동 김량장동 23-1 용인버스터미널 내,37.234633,127.20871,Y,Y,Y,Y,Y
269,18,2,,N,대호상사,14110050,031-781-2526,3,경기,성남시,분당구,경기 성남시 분당구 야탑동 355-1세화2001빌딩107,37.411164,127.126807,Y,N,N,N,N
269,19,2,,N,우리쇼핑프라자,14200041,,1,강원,춘천시,효자2동,강원 춘천시 효자2동  159-2,37.853621,127.73714,Y,N,Y,Y,Y
269,20,2,,N,로또전문점,14210045,033-262-5776,3,강원,춘천시,퇴계동,강원 춘천시 퇴계동  1006-3,37.849632,127.739914,Y,N,N,N,N
269,21,2,,N,황금복권방,14210086,033-522-0781,3,강원,동해시,북평동,강원 동해시 북평동  12-5,37.483177,129.126782,N,Y,Y,Y,Y
269,22,2,,N,삼팔로또,14410001,041-953-5853,3,충남,서천군,서천읍,충남 서천군 서천읍 군사리 군사리 696-5,36.075368,126.686382,N,N,Y,Y,Y
269,23,2,,N,영약국,14410074,041-752-1463,1,충남,금산군,금산읍,충남 금산군 금산읍 중도리 중도리 361-4,36.102284,127.49313,Y,N,Y,Y,Y
269,24,2,,N,훼미리마트나주점,14610031,061-336-1161,3,전남,나주시,성북동,전남 나주시 성북동  139-5,35.041553,126.717857,N,Y,Y,Y,Y
269,25,2,,N,우주로또판매,14810074,055-222-3111,3,경남,마산시,산호동,경남 마산시 산호동  323-3  가야빌딩1층,35.210548,128.585176,Y,N,N,N,N
269,26,2,,N,울트라마트,14800072,055-313-5667,3,경남,김해시,장유면,경남 김해시 장유면 대청리 대청리 333-3 갑오마을부영8차상가지하 101,35.184806,128.797219,N,Y,Y,Y,Y
269,27,2,,N,연합복권,14800031,,1,경남,김해시,외동,경남 김해시 외동  1252-2 삼우빌딩,35.234216,128.865837,Y,N,Y,Y,Y
270,1,1,자동,Q,GS25(명륜아남),21100513,02-766-6663,3,서울,종로구,명륜1가,서울 종로구 명륜1가  46-18,37.586413,127.000127,N,N,Y,Y,Y
270,4,1,자동,Q,복권방(천하명당),11100141,02-2296-1314,1,서울,성동구,행당동,서울 성동구 행당동  328 한진타운상가 지하3층,37.556597,127.02755,Y,N,Y,Y,Y
270,14,1,자동,Q,행운복권,12800057,032-422-7911,1,인천,부평구,십정동,인천 부평구 십정동  396-10,37.470598,126.6984,Y,N,Y,Y,Y
270,32,1,자동,Q,복권명당,14490004,041-857-8252,1,충남,공주시,신관동,충남 공주시 신관동  585-12,36.471857,127.13309,Y,N,Y,Y,Y
270,37,1,수동,M,훼미리마트월영마을점,14800113,055-221-3433,1,경남,마산시,해운동,경남 마산시 해운동  18-29,35.176915,128.55865,Y,N,Y,Y,Y
270,2,2,,N,버스카드판매소,11101040,02-719-9101,3,서울,용산구,동자동,서울 용산구 동자동  43-56,37.553258,126.972325,Y,N,N,N,N
270,3,2,,N,GS25(금호),21100184,02-2281-2796,3,서울,성동구,금호동4가,서울 성동구 금호동4가  4-1438번지,37.548323,127.013866,N,N,Y,Y,N
270,5,2,,N,가로판매 1-4-28,11100950,02-2299-0898,1,서울,성동구,마장동,서울 성동구 마장동  521-10번지,37.570596,127.03797,Y,N,Y,Y,Y
270,6,2,,N,종로식품,11100637,02-823-2871,3,서울,동작구,상도동,서울 동작구 상도동  365-1,37.50203,126.94469,Y,N,N,N,N
270,7,2,,N,영광문구,11100105,02-802-7558,1,서울,금천구,독산동,서울 금천구 독산동  1006-19,37.466432,126.89348,Y,N,Y,Y,Y
270,8,2,,N,복권마을,11100130,02-3281-0021,1,서울,구로구,구로4동,서울 구로구 구로4동  805-20,37.48533,126.88603,Y,N,Y,Y,Y
270,9,2,,N,미나식품(로또판매점),11190016,02-2664-6793,1,서울,강서구,방화동,서울 강서구 방화동  484-23,37.573514,126.81068,Y,Y,Y,Y,Y
270,10,2,,N,과정미니슈퍼,12600156,,1,부산,연제구,연산9동,부산 연제구 연산9동  399-11,35.18786,129.10162,Y,N,Y,Y,Y
270,11,2,,N,애니타임,12600171,051-528-5540,3,부산,금정구,서동,부산 금정구 서동  204-13,35.214805,129.106126,N,N,Y,Y,Y
270,12,2,,N,㈜ Cspace 범물청구점,22700004,053-783-8759,3,대구,수성구,범물동,대구 수성구 범물동  1277-11,35.820741,128.642388,N,N,Y,Y,Y
270,13,2,,N,대박로또,12710150,053-216-9194,3,대구,북구,고성동2가,대구 북구 고성동2가  112-3 고성아파트상가 101-18,35.880181,128.582117,N,N,Y,Y,Y
270,15,2,,N,복권천하,12890061,032-361-8927,3,인천,부평구,부개동,인천 부평구 부개동  492-8,37.491094,126.742074,Y,N,N,N,N
270,16,2,,N,서흥로또방,12800027,032-766-3639,1,인천,동구,화평동,인천 동구 화평동  350-8  1층,37.47921,126.63059,Y,N,Y,Y,Y
270,17,2,,N,천재일우,12900119,062-226-1012,1,광주,동구,지산동,광주 동구 지산동  706-22,35.150166,126.936877,Y,N,Y,Y,Y
270,18,2,,N,천하명당복권전문점,12990015,062-956-2315,1,광주,광산구,우산동,광주 광산구 우산동  1586-4,35.162931,126.80913,Y,Y,Y,Y,Y
270,19,2,,N,천하명당 복권방,13090023,042-256-1055,3,대전,중구,중촌동,대전 중구 중촌동  398-10,36.336258,127.41501,Y,N,N,N,N
270,20,2,,N,승차권판매소,13000131,042-488-1230,3,대전,서구,둔산2동,대전 서구 둔산2동  1034번지,36.352645,127.378727,Y,N,N,N,N
270,21,2,,N,GS25(대전송촌),23000006,042-632-5503,3,대전,대덕구,송촌동,대전 대덕구 송촌동  456-9,36.364954,127.438839,N,N,N,N,N
270,22,2,,N,대박로또,14110416,031-494-0747,1,경기,안산시,단원구,경기 안산시 단원구 원곡동 원곡동 798-11       102,37.328218,126.78998,Y,N,Y,Y,Y
270,23,2,,N,오이도직판장마트,14100289,031-431-4454,1,경기,시흥시,정왕동,경기 시흥시 정왕동  2003-8 오이도이주단지 B,37.345881,126.6882,Y,N,Y,Y,Y
270,24,2,,N,둘리복권방,14110086,031-319-3653,1,경기,시흥시,정왕동,경기 시흥시 정왕동  1736-3 한강프라자제1층101호,37.345314,126.73626,Y,N,Y,Y,Y
270,25,2,,N,로또 복권방,14110230,,3,경기,성남시,분당구,경기 성남시 분당구 정자동 정자동 156-1젤존타워110,37.410204,127.130632,N,N,Y,Y,Y
270,26,2,,N,한국슈퍼,14100410,032-682-2902,1,경기,부천시,오정구,경기 부천시 오정구 원종동 원종동 228,37.525096,126.80414,Y,N,Y,Y,Y
270,27,2,,N,대박찬스,14100792,031-761-5729,1,경기,광주시,경안동,경기 광주시 경안동  108-46 나산상가 1층 4호,37.416686,127.25211,Y,N,Y,Y,Y
270,28,2,,N,바른손(퇴계점),14200114,,1,강원,춘천시,퇴계동,강원 춘천시 퇴계동  983 주공2단지상가,37.858123,127.73763,Y,Y,Y,Y,Y
270,29,2,,N,대박로또복권,14210094,033-765-1890,3,강원,원주시,관설동,강원 원주시 관설동  1771-6패밀리마트관설에버빌점,37.315323,127.961629,Y,N,N,N,N
